id	tweet	subtask_a
68541	feel like happen library except argue a30fine dont appreciate think usa favor patronize library family seven huge fine multiple picture book write check	NOT
68548	espn joke entitle bully cant handle lose	OFF
68552	date first sex best world sex better	OFF
68556	sist liberal fake news democrat antifa women march maxine water kavanaugh hillary clinton magamaddowvotered2018 whole kitchen sink	NOT
68560	would resign boy curiou honest question gain perspective whyy part way seriou cuz bad positive receiver	NOT
68563	user cute get away	NOT
68565	million dollar cb buy lot lie lot professional witness lot axe grind antifa fully finance blm million collect obama justice dept look anti american havoc create warm	NOT
68570	crazy give wife feel unqualified give unbiased answer lol	NOT
68574	year leave contract wth really	NOT
68597	whole meet joke would original tweet fuckin calculation	OFF
68611	ashamed michael moore start term internet call troll think ancient troll come age liberal hysteria guide ignorance	OFF
68621	may kavanaugh withdraw spare country tinderbox hear ttt url afraid go court gop go expand majority piss red anthill	OFF
68624	one mastermind big syndicate boc forget jail fake drug war	OFF
68627	many will testify underoath actually know kavanaugh many would testify say kavanaugh say oman know like	NOT
68629	let leftist democrat riot street antifa counterpart	OFF
68634	happen wake isi	NOT
68638	poster child marry	NOT
68647	dont forget deletion social media doubt anti trump pro antifa one ask fix year day genuinely gullible one beer somehow end bedroom implausible	OFF
68653	glad american american dont hate liberal true party hate	OFF
68655	propose award deal put gay lesbian youth opposite gender segregate kid entirely awful idea go assume experience know talk	OFF
68660	breitbart must hack headline say	OFF
68664	join antifa	NOT
68667	parkland kid misappropriate phrase never order exactly opposite originally stand url	NOT
68669	cros list	NOT
68672	white hot spotlight victim trump like abusive animal top kavanaugh	OFF
68677	fuck ill put hot sauce slouse pizza	OFF
68683	dont hold breath bias media double conservative public slowly catch	NOT
68693	eat weird shit cross line	OFF
68698	fun ask proof block mei joke antifa real nazi similar alt shite talk point boy sure provide proof quickly	OFF
68699	hello angel really sorry bother message cant help beautiful	NOT
68714	politic live conservative tell sell council house deregulate rental house market solution would lead house cheaper rent homeownership look homeles figure skyhigh rent lack tennant right profit story sell public land labour	NOT
68739	url	NOT
68742	start recently thing dont like mineta whiny	NOT
68744	dont like idea support company url	NOT
68746	strap back russell jeep part troll troll video tiny profile ban thirty day drive around neighborhood believe antifa live make violent threat scream trigger folk today	NOT
68748	kind meme drive away conservative mother father roll proverbial know would disappoint lownes	NOT
68764	wash idiot biden feel chance insult conservative support great potu dont think crazy joe	OFF
68767	proud shit fire matter weather ein matter house temperature high low everyone pussy get water get use temp	OFF
68769	announce release fisa url	NOT
68777	fuck night	OFF
68791	fuuckkkkyouuuuu	OFF
68792	long time prisoner also hard time	NOT
68801	lose shit everyone clas judge lmao	OFF
68805	worry sidhu modi become make hind national party	NOT
68826	family consist cheat husband never love two bonu boy make clear mom never law show affection stray cat pay employee laugh cash check url	OFF
68829	wait pet store hoard fact able provide assistant case animal mean adequately care lmao doesnt mean every single thing	NOT
68840	chelsea crazy mother	OFF
68866	wind become true anti fascist long live comrade wind imperialist capitalist hegemony antifa socialism	NOT
68873	ye give energy naturally keep hydrate	NOT
68883	first amendment	NOT
68888	vast majority gun chicago street come neighbor indiana state toughest law amp way keep gun lowest gun relate murder rate ala hawaii smart gun control work	NOT
68893	hey dipstick dont sign kae per nick love much	NOT
68900	careful thing use kind hit job someone group that interview use victimize careful act	NOT
68904	omg bobby brown sister leola brown bet bobby roe story call wife fabrication liescelebnmusic247 celebrity news break news news bobby brown story url url	NOT
68907	get lol better wake look around liberal want anarchy law keep give away hard earn money person refuse work sit back big gate house lily white world forget	NOT
68910	i100 agree republican must allow individual dictate rule put country hold thursday motivation walk away maga pussy hat	NOT
68914	roden bury violence would advocate gun control	NOT
68916	love wet liberal frighten yet keen deal non democracy europe	OFF
68918	holder pervert view law surprise since democrat	OFF
68921	want whitehouse url	NOT
68922	wrong although havent hadawhopperin40 year	NOT
68928	ummm cant hear hear bat poop crazy like	OFF
68935	nothing math	NOT
68937	dont exist	NOT
68938	may funny serve seriou truth bomb love thank	NOT
68939	beauty marketplace idea one force bite tongue cheer unles choose	NOT
68946	think leave joke spend time connect disconnect	NOT
68950	georgia want moral degenerate like paddle student	NOT
68958	repeat mei listen poll get discourage even blue state vote republican tuesday november red blue	NOT
68975	antifa expressly anti nazi nune identify nazi	NOT
68984	give break	NOT
68995	butt ubu support monster biggest yoruba traitor modern day yoruba politic ist ubu	OFF
69004	user clearly agitate defensive stance shit	OFF
69006	absolutely nothing wrong victim perpetrator	NOT
69013	liberal complain time evaluate record sit anonymou letter week wait like criminal assassinate character good man end despicable	OFF
69019	stink like week old fish best liar	NOT
69020	reason give ague aro slight edge kane creative theyre clinical finisher dont het wrong	NOT
69022	fucken fake ima fucken prize	OFF
69026	eric holder hold accountable point finger away crime time side eric look forward collapse scandalou time ruin america	OFF
69030	wont matter stand holier thou liberal somebody tell society belo eve brilliant expert politic hehe	NOT
69072	awesome take picture icon legend pioneer woman enjoy	NOT
69077	case antifa take little bat something good kind thing	NOT
69082	welcome	NOT
69084	still lie like obama talk right amp vote leave vote tax reform bill datum show taxpayer use std deduct amp child tax credit bill double deduction without jo help vote nov6thmaga	NOT
69092	dear pope franci shame	NOT
69106	get common sense follower	OFF
69109	liberal dont appreciate sarcasm think side	NOT
69136	arrogant creep believe god gift politic	OFF
69145	believe look like new movie peppermint shoot hollywood gun control crowd say	NOT
69147	louisiana attorney general jeff landry encourage attorney general jeff session break big tech company like google facebook nothing go happen get new november maga url	NOT
69148	ezra cockroach need light shine	OFF
69149	year old allison completely awe beauty talented incomparable marin mazzi grateful meet incredible woman witnes radiance miss url	NOT
69152	research gun control psyop aka school	NOT
69157	seem often type event occur gun control safety debate heat believe eventually state legislature pas law provide school better protection sad event occur order push agendum	OFF
69159	astronaut edit mean bho photograph make sign mean okay joke see lib would bite boy get video backup apologize liberal insane liberalism mental disorder	NOT
69160	laugh ive get enough	NOT
69177	look lovely lotu rock maga	NOT
69197	sad say right awful even consider issue pray family	NOT
69211	here think vast web conspiracy fact expert global economy happen agree exit disaster think	NOT
69213	someone say maga2k19	NOT
69217	happen lose url	NOT
69218	reason call common sense dont know want hop bandwagon maga2a defender trump time url	OFF
