id	tweet	subtask_b
92129	@USER Liberal Dictionary: -Illegal Immigrants: Dreamers -Trump Supporters: Deplorable -MS-13 Killers: Human Beings -Human Beings in the Womb: Not Human Beings -Antifa: Protestors -Law Abiding NRA Members: Terrorists -Bill Clinton: Feminist -Brett Kavanaugh: Predator	TIN
89988	@USER @USER @USER Trump call them very find people so lets talk about groups like Antifa and black life matter people that has form to fight hate groups y’all would like to apply some type of moral equivalency to hate groups and them just like ICE was form to stop illegal immigrants we luv them	TIN
28169	@USER Maybe because you’ve provided a play form for hate groups with no criticism or criticism-lite while bashing antifa with zero analysis	TIN
10008	@USER Because they have a corrupt liberal government that steals from the people. Liberals at work....	TIN
34128	@USER Internet sucks sometime	TIN
36326	@USER yeah but xenoblade sucks	TIN
10009	@USER @USER @USER @USER Did you attend Governor Abbott’s meetings on solving gun problems in school?? I guess not! I did! There were excellent discussions on using guns to protect &amp; defend! What’s your point? You stand for gun control &amp; 90% of Real Texans will not have their guns taken away!!	TIN
65110	@USER @USER @USER @USER You lied you don’t know about the Mulford Act.    URL	UNT
45234	@USER Am I an ass or is it kinda weird Char wore a shirt to wrestle the lesbian? I’m joking....but not really	TIN
60091	@USER Cuz liberals are sick of cnn!!!!	TIN
59773	*screams @ own ass* im not gay you are URL	TIN
12084	@USER Over 30 years worth of background checks under different Presidents and this one slipped through? #KavanaughConfirmation #KavanaughWithdraw #KavanaughSCOTUS #maga	TIN
89906	@USER Hope they're brushed up on their very large negative numbers!	TIN
98731	After the twitter purge was over and black nba twitter changed their accounts back from MAGA white folk URL	TIN
25970	@USER He should bash Trump and that will change... liberals hate Trump more than pedophiles.	TIN
82108	@USER He doesn’t know if he should slam Manifort or suck up to him. He doesn’t know if he should worry about Junior and Kushner or not. He is mad as hell but knows that he can’t just fire Mueller so he is busy puking in the bathroom now that he understands that asset seizure is a thing	TIN
83469	@USER @USER @USER It’s quite apparent she abhorres the constitution.  Stupid woman.  She thinks she is so much better than anyone else.	TIN
22260	@USER @USER @USER @USER do you like/love Louis Farrakhan because he is a racist or an anti Semite? Which one?	TIN
90679	#IJustDontSeeMyself ever supporting strict gun control. #2A #Liberals4Guns #guns #SecondAmendment	TIN
30804	"@USER Feel free to use it. Because unlike your ilk, we do not scream #literalviolence or use dramatic phrases like you are denying my right to exist wahh"". Women like us can take your silliness without crying. Knock yourself out :)"""	TIN
91156	@USER He needs to be placed naked in the stocks in Stockholm while the Swedish people Sik heil his backside.	TIN
71524	@USER You don’t get it it all. Women don’t like to come forward because of men like you. When they finally do come forward men LIKE YOU either slut shame them or call them liars. Men LIKE YOU are shy a lot of victims remain silent.	TIN
31141	@USER @USER @USER SHIT I'M SAD!!! 😣	UNT
80777	@USER Destroy America is more the 24/7 chant from ALL democrats including Hillary.	TIN
42423	@USER @USER @USER @USER You are as nasty as he is	TIN
17191	"@USER Why are you liberals, who are so quick to scream I'm a victim"", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed."""	TIN
90804	@USER @USER HIRE AMERICAN YOU PIECES OF TRASH!!!!! PLEASE!!!!!! AND STOP BANNING CONSERVATIVES ON YOUR PLATFORMS PLEASE!!!!	TIN
64448	@USER @USER How many gun control measures did Republicans shoot down in the House or Senate during Obama’s terms?  (Hint: it’s in the triple digits.) Bordering states with weak gun laws (WI &amp; IN) make it easy for gangs to get guns into Illinois.	TIN
28067	"@USER The Hollywood elites make fun of Republicans, Conservatives, Christians, Jesus, &amp; Ex-crackheads. That's very funny, considering they consist of Democrats, Liberals, Atheists, Satanists, and CURRENT"" Crackheads. And don't forget, the adulterers, pedophiles, and abusers of woman."""	TIN
72660	@USER @USER You missed seeing Pruitt chewing butt all the way to the end. He's all business. I love it	TIN
65102	@USER @USER @USER @USER So if Paul Golding turned up for a job at the BBC you'd let him work for them?	UNT
85216	@USER My friend is involved in the gun control movement-had the same discussion with her. She really believes semi automatic guns aka “ Assault Rifles” spray bullets with one trigger pull. Total ignorance	TIN
36194	@USER He’s a flake ...	TIN
45136	@USER @USER I wonder which one is the Democrat and which is the Republican. The dude is now totally for gun control. 😂	TIN
84789	@USER I AM FUCKING SO FUCKING HAPPY	UNT
98434	@USER HOLY SHIT NO WAY	UNT
21047	@USER He is still eating and talking about p**sy on carter V. Trust me	TIN
78577	@USER @USER @USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.	TIN
91396	@USER Dude. What the fuck is WRONG WITH YOU?  I sent you a direct tweet to show you how you re-tweet your OWN shit. Then I let it go. Now you want to double down?  Just go back to Whoviille	TIN
79226	@USER Really? Can you show me the studies from countries that have common sense gun control to support your statement. Thx.	TIN
66673	@USER @USER @USER For the love of all things sacred he cannot be voted in. He is well down towrds the bottom of that scummy swamp. The Scales of Justice need to let him drown in his own shit. Make 2018 the year of holding each other accountable for our responsibilities. ☮️❤️🇨🇦👵🏻	TIN
17914	@USER What the actual fuck. I hate that I've seen that with my eyes	TIN
49216	@USER @USER @USER @USER @USER @USER @USER Lolololololololo are u kidding me. The ANTIFA shows up at all protest to stop freedom of speech. Open your eyes. Where did the ANTIFA come from democrats the snake party	UNT
98724	@USER @USER @USER @USER Good grief!  That's a relief!  Now get rid of Antifa.	TIN
98558	@USER No way.... Way too much talent on the Goonies. I’d like to see yall vs them tho real shit my gz.	TIN
72645	@USER He wants his 5 min of fame.	TIN
65930	@USER It sure it here. Those other photos of her were from decades ago. She is a complete Liberal Antifa. She can not be trusted. I don't believe her. Not a whit.	TIN
38827	@USER A Democrat tried to stab a Republican congressman-a Democrat shot congressman Scalise and tried to kill everybody around him-Democrats are beating up Republicans and denying them the right to speak-we know who the Democrats are and they are not Americans	TIN
72604	@USER Omg that’s fucking crazy.	TIN
13047	@USER As if Conservatives didn't hate Sesame St enough	TIN
68653	@USER @USER So glad you are an American! Americans don’t hate....liberals are the true party of hate!	TIN
37692	@USER These niggas getting put on list and straight ass 💀 only niggas I seen good was yoshi patchmade jay and a few more rest are ass 💯	TIN
38692	@USER @USER @USER Oh boy just wait! YOU ARE IN FOR A SURPRISE! Can't believe ANYONE to be that IGNORANT! LMAO!	TIN
67980	@USER #Causality? Is it:  1. Chicago lawmakers instituted strict #guncontrol BECAUSE of high pre-existing crime rate? 2. Crime rate is high BECAUSE strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. No causality at all. Statistics are #COHORT	UNT
44085	@USER He’s a nut job and to republicans thinking he will support your “let kids be murdered in school” policy he says Emma Gonzalez is his idol who is a gun control advocate so don’t be fooled unless you want liberal policies. (Personally I do but what the hell)	TIN
66355	@USER @USER @USER Yeah fuck pogba👍	TIN
78174	@USER @USER You are such a fraud &amp; doing the fight against anti-Semitism an extreme disservice.	TIN
86688	@USER @USER @USER #Brilliant bigotry..	TIN
82377	@USER @USER If I die from him again i might say fuck him and his armor and leave it there in his crypt and never go back lol	TIN
58559	@USER @USER Not supporting trump is the lowest low bar. I’m glad someone doesn’t support trump. It doesn’t make them an ally. There are plenty of conservatives who hate trump who aren’t also pure trash.	TIN
22062	@USER @USER Who are you to judge a man. Is your name Jesus? Why fuss about the words he chose? How many did your Messiah @USER bring home. Stop being a troll and wake up. #MAGA #Qanon #WWG1WGA #Trump #TrustThePlan URL	TIN
99831	@USER WHO FUCKING CARES?!?  He was IN HIS HOME  Some armed cop invaded his home and killed him  She is guilty.  End. Of. Story.	UNT
82146	@USER Suck my dick	TIN
49075	@USER @USER @USER Lol. It’s funny how you assumed I only have those qualifications. Typical black tweep. When they are losing a debate they assume the other party is lower than them. “That’s why you are broke.” “Stay there with your debt.” Yet they’ve never met the person. 😂😂😂😂	TIN
17082	@USER @USER @USER @USER @USER Conservatives never believe women. It’s amazing. You assume lying every single time.  Remembering the exact date of a high-school drinking party is a rather silly thing to expect. Quick - what was the exact date of the one you got drunkest at? And name everyone there?	TIN
84569	@USER Literally Sam is quitting smoking mid competition and obviously having some mood swings from it. She is a fantastic human being and you’re portraying her as shit and portraying JC as a cute little dude when he groped Tyler in his sleep. Shame.	UNT
